category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,64.50342178344727,90.61224842071533
llc_references,45269129.61038961,37038052.93577982
llc_misses,3359631.9805194805,2108627.224770642
instructions,461337926.6071428,1708840102.511468
cycles,976131188.0194806,1452540839.9770641
gpu_core_util,294.6590909090909,193.5665137614679
gpu_core_freq,6500.0,6500.0
gpu_emc_util,51.81818181818181,37.465596330275226
gpu_emc_freq,9330.0,9330.0
