category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,65.07696056365967,107.92901277542114
llc_references,45428372.51602564,59796445.442307696
llc_misses,3468635.8493589745,2944956.432692308
instructions,467150031.81089747,2220654973.5865383
cycles,983951447.1955128,1830104895.4423075
gpu_core_util,285.01602564102564,165.60576923076923
gpu_core_freq,6500.0,6500.0
gpu_emc_util,51.55448717948718,32.02884615384615
gpu_emc_freq,9330.0,9330.0
