category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,65.09398698806763,217.94875597953796
llc_references,44709530.01602564,69763883.03487276
llc_misses,3549369.4391025645,3328064.7078228085
instructions,466259725.1121795,3697948885.598492
cycles,987503688.173077,2985418159.7313857
gpu_core_util,279.4230769230769,81.02733270499529
gpu_core_freq,6500.0,6500.0
gpu_emc_util,52.483974358974365,17.35626767200754
gpu_emc_freq,9330.0,9330.0
