category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,61.98195481300354,173.6987328529358
llc_references,45047374.29292929,61296848.49112426
llc_misses,3154416.2794612795,3119825.9644970414
instructions,471206210.94276094,3440243285.5917163
cycles,979296591.6835017,2795597184.591716
gpu_core_util,267.5084175084175,96.23076923076923
gpu_core_freq,6500.0,6500.0
gpu_emc_util,48.33333333333333,18.763313609467456
gpu_emc_freq,9330.0,9330.0
