category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,63.014352560043335,623.0513744354248
llc_references,44786014.45364238,74919885.13131976
llc_misses,3426466.1092715235,3529225.034471438
instructions,470422146.87086093,4754216297.867695
cycles,995616644.5860927,3820433640.1149044
gpu_core_util,265.28145695364236,27.224228496388708
gpu_core_freq,6500.0,6500.0
gpu_emc_util,50.14900662251655,7.014116874589625
gpu_emc_freq,9330.0,9330.0
