category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,64.87264060974121,154.96653151512146
llc_references,45143775.741935484,52963242.250996016
llc_misses,3384099.7741935486,2685218.784860558
instructions,471665862.4516129,3095028174.116866
cycles,982761640.983871,2518164199.628154
gpu_core_util,271.48387096774195,115.2257636122178
gpu_core_freq,6500.0,6500.0
gpu_emc_util,51.20967741935484,22.231075697211153
gpu_emc_freq,9330.0,9330.0
