category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,64.69447040557861,110.30854272842407
llc_references,45679624.93506493,73456249.0037594
llc_misses,3815619.172077922,3938882.236842105
instructions,463702604.6753247,3218713994.398496
cycles,1018444146.2824676,2610718821.62594
gpu_core_util,278.5551948051948,147.15225563909775
gpu_core_freq,6500.0,6500.0
gpu_emc_util,49.91883116883117,30.6203007518797
gpu_emc_freq,9330.0,9330.0
