category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,66.1403739452362,263.536518573761
llc_references,44115608.15873016,75014792.52140078
llc_misses,3789143.873015873,3752022.038910506
instructions,451322070.26984125,4355921166.466927
cycles,994273037.5238096,3517585491.5875487
gpu_core_util,275.85714285714283,66.96108949416343
gpu_core_freq,6500.0,6500.0
gpu_emc_util,49.333333333333336,13.82490272373541
gpu_emc_freq,9330.0,9330.0
