category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,64.52791118621826,97.6246919631958
llc_references,45255952.65372168,82397954.78723404
llc_misses,3751181.3915857603,4425457.936170213
instructions,459219620.01618123,3323538116.5957446
cycles,1009234519.3689321,2721475137.7978725
gpu_core_util,260.5987055016181,180.40425531914894
gpu_core_freq,6500.0,6500.0
gpu_emc_util,50.2588996763754,34.62765957446808
gpu_emc_freq,9330.0,9330.0
