category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,65.94753193855286,245.64520835876465
llc_references,43880645.39556962,64664644.18128655
llc_misses,3506242.246835443,3149098.1035923143
instructions,461728000.23734176,3818618097.406015
cycles,972694375.0474684,3083125600.6307435
gpu_core_util,259.17721518987344,70.35087719298245
gpu_core_freq,6500.0,6500.0
gpu_emc_util,51.56645569620253,15.146198830409357
gpu_emc_freq,9330.0,9330.0
