llc_references,llc_misses,instructions,cycles
4789988,2901612,2304064612,1430947137
4818572,2878704,2305644431,1430847388
4800781,2894218,2302036701,1428713525
4819944,2876125,2309322863,1430633400
4832661,2894868,2301343719,1429282269
4795778,2893795,2302976970,1430905506
4689338,2837070,2265283295,1405901282
4579232,2776821,2191374040,1365719819
4784301,2807875,2258699677,1404450111
4665305,2846149,2258249579,1405032999
4729784,2819295,2258125054,1404460919
4697255,2837723,2261135349,1404498792
4761491,2834419,2243346768,1402415331
4660359,2835652,2265378173,1405222807
4699925,2888759,2253371901,1405143492
4865212,2871287,2303504392,1430514363
4672680,2841421,2264027761,1405526764
4694677,2848669,2224891230,1393530975
4785085,2960240,2260791724,1404183810
4787023,2868336,2244875473,1403878067
4696503,2869326,2310692687,1431263545
4789496,2909015,2305610633,1430561689
4819170,2861980,2302208415,1429396016
4687627,2838563,2265571827,1406646243
4821137,2867996,2304608438,1429376019
4710560,2841536,2257379797,1404716750
4726543,2826574,2257847039,1406052488
4704011,2843426,2255588611,1403304201
4795886,2838634,2253366680,1404744001
4713296,2875442,2307544256,1430063070
4695801,2840568,2264486059,1405604111
4724527,2808546,2257969222,1404162971
4625394,2795750,2198299634,1371008863
4810193,2881757,2306131044,1430410679
4701889,2846866,2258752762,1403777180
4843886,2874929,2303739177,1431217191
4764333,2891130,2307686155,1429810678
4692882,2854564,2251315061,1404610308
4832346,2860189,2313096581,1431322195
4694902,2854880,2265948338,1406737955
4744409,2826625,2256668793,1403439261
4785473,2885361,2310606391,1431472613
4733605,2845381,2263335581,1408280183
4831262,2885980,2310394730,1430764509
4782149,2876785,2303087836,1429812817
4794313,2894711,2310727048,1430998650
4772777,2814708,2255957891,1405798159
4747707,2907576,2307609006,1429365844
4901661,2906803,2305714136,1431578130
4676899,2858735,2304143430,1430287775
4786971,2890639,2307965105,1430491316
4760571,2811758,2265077133,1405064675
4509798,2739417,2155386284,1345490210
4792037,2880644,2309346362,1431029596
4763382,2894689,2304041686,1429500517
4782286,2830741,2257504146,1405291908
4750152,2892719,2310142439,1430240676
4701301,2861795,2255096829,1404474992
4834226,2856744,2312980069,1431250709
4774097,2904011,2309014509,1431503617
4862152,2868763,2307762749,1431058943
4749983,2896190,2308237348,1430802543
4875221,2887879,2304667774,1430605909
4744625,2894216,2313851123,1431182173
4830832,2878242,2302511463,1430553778
4806379,2887690,2310046330,1430952136
4810722,2878277,2306673106,1430941677
4736232,2884794,2244703758,1404729271
4783487,2919724,2292409586,1430202887
4772910,2952440,2301639350,1431694897
4816465,2892419,2245183868,1405208215
4632130,2836249,2254168823,1405115494
4775781,2907914,2302656543,1430080683
4861090,2880349,2308251577,1431108206
4681865,2849755,2260149651,1402670358
4743404,2825169,2257964036,1402714631
4825612,2892921,2309405193,1430995380
4638666,2806284,2212919950,1380828380
4789725,2884511,2314720962,1430215237
4693421,2869509,2258058016,1407252732
4770628,2814209,2256089438,1404272140
4691215,2844184,2261440472,1404669895
4836905,2889692,2302033635,1430007582
4787732,2893954,2307473723,1430479408
4724703,2829287,2256356351,1405207197
4693508,2847209,2259675005,1405899226
4781543,2829229,2252391724,1406106178
4734412,2903766,2309025032,1430735621
4694791,2840333,2268957943,1406833350
4817012,2901363,2270723233,1405959650
4677208,2844558,2260062615,1404301501
4735421,2819318,2260570298,1406212971
4693129,2848774,2258135347,1405022802
4831727,2878402,2305309951,1430835478
4688050,2844248,2267638666,1406589443
4862977,2894283,2298043089,1431596597
4752205,2884845,2315117589,1430917095
4623579,2810669,2219997533,1381947016
4755164,2817834,2263313193,1406629145
4725468,2839313,2257467092,1404458780
4711083,2836577,2257524155,1405308967
4686851,2832651,2267607312,1406907011
4815211,2872307,2251047431,1405162138
4634037,2803522,2261909624,1404385004
4695352,2848704,2260623353,1405226876
4762591,2835644,2258960861,1405702840
4694739,2829643,2252753126,1405884816
4753533,2951709,2260742977,1405896849
4681182,2849368,2261107022,1405351157
4703215,2854847,2260489220,1406571999
4770937,2822772,2258478941,1405720890
4672841,2850047,2262467378,1404700850
4744785,2832700,2259424646,1405562548
4808722,2886009,2309136131,1431328129
4790923,2878979,2300949517,1429110643
4760336,2907020,2305862070,1430909257
4763051,2836267,2255234258,1406093322
4596076,2811527,2198463201,1374326314
4774768,2909545,2307479606,1430607094
4852958,2868154,2307120196,1431368827
4759980,2903447,2308514335,1431065653
4860336,2870892,2306601151,1431205332
4733398,2916012,2303442247,1430779474
4751266,2817927,2261783899,1402696443
4818421,2891414,2307438767,1430668488
4809525,2893576,2307331991,1431074190
4712238,2839680,2260255406,1402716861
4829028,2896350,2298116190,1430230410
4771721,2888377,2316138903,1431055503
4874524,2962417,2264405077,1408720273
4700691,2871424,2312866153,1431382792
4723973,2853405,2271533241,1408988195
4861403,2684868,2364227568,1431198334
4799349,2718168,2340810458,1421322664
4896318,2618925,2402393350,1436673443
4887260,2626450,2398414304,1436786050
4863090,2622464,2409008141,1436422135
4861635,2639180,2398897786,1436062686
4846758,2613125,2410054924,1436803410
4893540,2626305,2400841786,1436302408
4911590,2615249,2401440393,1436612401
4820465,2628011,2407652296,1436423133
4889118,2640536,2395644825,1436252919
4863889,2620938,2410307263,1436391946
4906670,2615289,2404535315,1436759502
4815419,2628450,2409608923,1436812651
4891944,2606912,2407987141,1436760636
4883075,2628048,2397515072,1436271503
4861336,2606923,2414974254,1436866775
4861316,2620627,2406154971,1436853496
4852578,2621888,2408280772,1436910159
4885152,2614691,2405924490,1436803526
4902630,2626097,2394093364,1435897022
4815535,2626443,2413868090,1436710198
4882508,2609243,2403609478,1436696461
4857048,2635243,2405725889,1436189381
4906927,2615950,2403545411,1436115350
4816288,2642426,2402425494,1435988504
4895514,2602366,2410212000,1436879444
4887315,2604876,2404608363,1436838292
4868018,2631846,2406905861,1436810687
4867176,2622422,2405231692,1436794189
4844625,2627665,2404386251,1436189824
4889861,2608422,2407366228,1436805868
4904280,2606755,2402790356,1436542572
4810815,2624428,2413131585,1436929120
4886982,2621365,2400436551,1436715093
4836465,2670114,2390121742,1434414904
4910871,2622785,2401400423,1435912320
4813437,2631841,2408322696,1436885968
4801575,2562486,2358855387,1411985208
4899731,2602843,2403883597,1436760258
4869074,2635005,2404229886,1436039448
4837545,2617334,2406354237,1436707246
4843434,2614030,2410622283,1436824970
4898744,2626664,2404327501,1436962149
4938249,2627618,2403764402,1436843756
4785888,2623752,2403939242,1435876101
4890875,2604217,2406455275,1436843231
4857764,2621440,2410965698,1436781483
4924020,2623398,2403111101,1436527328
4807910,2627064,2408357193,1436285483
4877389,2618921,2401447711,1436020702
4900853,2605406,2403168389,1436584531
4867797,2624417,2410804035,1436702194
4847740,2631045,2403089847,1436863199
4854608,2621743,2407146667,1436393301
4890317,2623937,2400424536,1436097197
4923371,2613795,2403159653,1436813037
4796757,2630812,2410395289,1436804627
4882408,2618579,2401510609,1436725054
4800358,2578434,2380413524,1420727397
4869054,2651472,2396057806,1436171921
4853899,2608861,2409148596,1436074990
4888436,2616910,2404931204,1436802008
4913769,2631090,2397392852,1436828039
4818745,2619381,2415618530,1436762754
4889429,2625286,2398204726,1436141660
4852323,2613421,2410880864,1436617069
4903579,2615610,2405182681,1436868696
4905242,2627332,2409281636,1437046795
4798804,2601382,2408070997,1436921079
4883908,2632855,2396211534,1436122308
4862304,2612397,2413238075,1436677210
4864006,2617397,2405523386,1436530327
4868892,2627910,2405302150,1436061436
4892440,2618947,2404276631,1436355927
4908568,2631227,2395536659,1436324108
4817888,2619408,2411220005,1436950516
4891862,2621931,2401687096,1436893954
4852923,2627518,2405861107,1436652436
4902694,2607843,2407150214,1436787669
4862543,2638716,2401598572,1436037896
4856377,2603424,2408673884,1436841417
4881455,2606110,2404095770,1436664696
4853678,2628562,2408099935,1436894026
4860322,2616918,2407343777,1436529623
4841817,2674167,2385294536,1434133631
4893553,2622266,2401999550,1435732946
4911084,2608293,2402847045,1436778007
4811341,2624639,2411951036,1436466687
4889531,2616825,2403026800,1436614292
4849074,2633373,2404829870,1435947557
4901576,2606133,2406413189,1436665399
4813097,2624805,2409517902,1436768555
4901316,2622407,2404084545,1436872313
4884477,2607972,2402320085,1436498444
4863271,2625795,2406139146,1436144141
4868414,2624165,2404694418,1436754870
4852858,2610677,2411502796,1436788334
4893565,2620143,2405020814,1436568178
4910973,2615720,2399981366,1436397247
4807969,2628722,2406585889,1436119061
4888001,2602742,2404966767,1436646774
4846069,2616680,2409781430,1436784392
4899680,2623671,2401766174,1436781060
4882806,2626249,2407749484,1436566120
4827571,2620713,2401019643,1436284786
4892733,2612787,2401414944,1436585819
4862440,2622945,2409942401,1436798221
4861113,2632276,2402883149,1436776974
4859744,2619696,2408304744,1436625081
4882966,2626488,2399580121,1436060759
4905648,2624271,2397762568,1436469686
4820510,2696970,2392468382,1436608611
4879691,2679401,2383119790,1436826326
4855742,2681038,2389652872,1436201838
4824708,2671985,2357663362,1421817287
4798990,2644290,2369740432,1425946827
4904780,2676168,2386879757,1436857897
4814386,2686151,2391890049,1436798420
4890816,2666020,2390900449,1436690642
4895863,2694197,2376801390,1436154461
4870583,2640169,2405020231,1436727390
4844368,2624125,2405783481,1436848953
4850431,2629868,2407057031,1436485537
4897221,2607326,2405636545,1436387753
4940818,2644377,2398388968,1436286157
4773454,2597320,2410738016,1436706413
4876896,2601106,2405288804,1436770216
4860403,2628708,2408876605,1436820610
4917480,2616801,2403961124,1436444540
4806746,2643531,2403200871,1436065641
4891669,2608226,2405696259,1436101702
4913235,2630199,2397825684,1436415260
4879697,2630813,2407634138,1436627561
4852147,2620835,2405526293,1436520581
4855367,2661350,2388729486,1434471980
4912114,2621426,2402171241,1435551172
4901339,2635763,2407108069,1436717709
4826476,2611782,2406459031,1436795211
4890968,2615359,2402946805,1436497275
4862024,2641174,2402082833,1436137689
4869584,2622676,2405863723,1436603216
4856891,2623614,2403605622,1435778140
4893641,2625071,2402562774,1436770908
4779180,3032739,2257876726,1420192552
4840307,2608594,2372954884,1425315190
4919438,2614154,2401693949,1436827887
4816358,2624657,2414692332,1436672602
4882676,2615075,2402503045,1436524280
4858614,2620881,2409322437,1436374130
4916375,2636512,2396468180,1436137331
4823015,2630683,2408754654,1436638130
4894197,2615496,2405752717,1436613192
4895442,2623610,2399690766,1436865334
4868794,2617348,2412197326,1436715075
4870463,2644794,2398738131,1436185596
4845897,2605187,2413316052,1436744759
4888670,2608958,2406568982,1436701941
4913134,2626482,2399699702,1436803568
4814086,2621093,2413390845,1436697573
4888797,2631228,2397403278,1436125684
4852736,2608830,2411210247,1436490478
4904076,2609382,2406161382,1436852195
4821371,2636850,2407297922,1436850254
4898272,2605618,2407293813,1436862170
4893258,2633279,2395482113,1436024794
4865244,2614854,2412811520,1436768828
4860585,2620912,2404510051,1436300785
4856079,2623656,2408068686,1436848184
4890961,2613133,2406041788,1436817393
4901378,2628873,2396112653,1436049630
4809758,2612369,2414966677,1436654401
4889302,2609672,2403449912,1436636706
4852524,2625468,2408708420,1436540403
4898974,2608581,2404806975,1436476239
4841512,2639101,2403285972,1436168326
4868778,2603053,2407928387,1436834380
4883331,2604554,2404846232,1436841729
4858316,2625356,2408110685,1436827273
4860460,2619218,2407257354,1436825227
4848392,2641135,2399687216,1435817728
4884559,2604643,2407848680,1436860763
4907296,2614100,2401963822,1436678128
4850706,2630874,2410313962,1436974586
4858929,2626788,2403781076,1436952092
4844701,2658314,2389297606,1434316519
4903878,2617418,2404099477,1436285414
4814262,2625654,2410362840,1436780756
4898015,2613561,2405661975,1436846550
4885704,2611961,2403029368,1436925813
4862503,2640493,2404659500,1436088080
4860468,2616136,2407194124,1436838226
4853370,2611692,2409805276,1436819806
4882293,2617232,2403394977,1436519339
4901584,2610768,2403142168,1436920358
4817149,2628525,2409915174,1436154460
4883470,2614863,2403196485,1436983144
4841943,2610962,2413014506,1436926813
4898887,2624867,2402117674,1436636886
4950238,2637436,2405670617,1436628600
4758723,2608200,2404364054,1435996128
4878496,2601007,2406378151,1436734364
4854175,2618507,2411850906,1436841899
4887309,2627159,2403244828,1436936142
4830436,2628909,2408050255,1436753022
4882867,2622869,2400162055,1435976591
4897693,2600462,2404141749,1436871184
4875956,2632602,2408337763,1436905917
4837031,2626396,2404393309,1436849351
4846323,2612960,2411359989,1436835945
4906132,2631368,2396281821,1435477320
4938176,2625314,2404503495,1436940797
4774781,2604024,2410247549,1436729558
4886859,2623518,2400088803,1436773395
4861188,2624734,2411205475,1436920122
4902880,2631193,2399362326,1436119466
4829166,2625181,2410355993,1436906168
4876255,2603937,2408725583,1436847715
4885982,2610341,2401882530,1436901658
4868362,2618950,2410291554,1436417384
4851716,2639013,2400271151,1435998102
4840030,2608063,2411802006,1436845656
4889954,2609938,2406189950,1436803057
4926341,2637419,2396234640,1436509235
4809550,2623120,2411946882,1436361457
4682157,2501924,2283786691,1374081984
4821938,2618133,2416054806,1436908171
4893052,2609574,2405310577,1436913217
4855340,2623917,2409077176,1436956818
4909789,2615056,2405843021,1436865521
4861718,2643787,2402019224,1436119897
4858093,2605224,2407943980,1436954406
4887926,2613229,2402424930,1436619192
4859639,2631845,2408005597,1436953756
4861875,2620747,2407572844,1436961864
4850616,2661484,2386729305,1433853737
4894938,2626436,2400896151,1436243554
4911244,2615248,2400915646,1436806434
4814752,2622382,2414581594,1436979067
4883988,2612942,2403763938,1437011445
4854240,2636127,2404965096,1435980140
4901340,2606350,2407444336,1436867644
4840267,2620860,2411315585,1436751906
4874261,2611716,2406925941,1436897455
4882838,2608322,2403318547,1436873196
4857154,2633618,2402692923,1435498410
4861465,2614787,2408582888,1436832598
4854798,2611533,2410464228,1436809809
4888842,2610612,2406716450,1436571373
4898992,2607541,2402628395,1436489126
4852841,2637954,2406179734,1436031506
4861939,2628996,2403226482,1436984877
4843759,2614509,2410783027,1436762127
4895115,2623440,2404193161,1436824304
4941665,2627324,2406440704,1437023181
4774472,2614663,2404818186,1435969546
4874332,2599901,2406471180,1436971120
4850852,2610235,2412300009,1436929596
4909545,2635236,2400486020,1436995132
4810806,2623202,2411363913,1437041132
4877827,2625391,2398068417,1435670091
4892893,2605420,2403562724,1437025654
4875785,2622092,2411474871,1436866278
4842725,2629226,2404202825,1436966049
4835966,2607173,2411302380,1436967030
4898257,2628267,2398175026,1436051299
4916855,2607263,2406264074,1437030970
4801009,2624085,2412586415,1436914295
4881464,2619313,2402116817,1437010957
4860980,2614886,2412603746,1436978893
4920151,2630644,2399088856,1436005101
4814338,2626845,2408921431,1436334692
4890854,2617103,2406391732,1436687540
4893851,2623099,2398795064,1436515149
4871370,2620724,2411260051,1436360644
4649116,2523806,2296186432,1378974949
4858137,2615798,2412519032,1436851448
4862892,2622874,2404880025,1436816128
4868978,2632207,2406047249,1436827770
4887429,2612555,2406694526,1436675384
4909928,2636697,2393345935,1435922756
4875261,2617486,2412435578,1436894082
4836127,2632963,2400753142,1436496703
4849054,2631323,2407357866,1436844111
4900268,2613950,2405396657,1436895322
4820201,2666052,2390207687,1433902473
4903107,2616810,2404523182,1436091089
4882753,2609596,2403584928,1436823559
4861063,2629812,2406189772,1436777472
4861907,2616950,2408475811,1436847781
4857636,2635419,2402918924,1435921211
4889466,2616851,2405184075,1436865714
4906634,2607872,2402824436,1436627451
4813036,2634290,2410367453,1436876054
4892505,2624497,2399402645,1436669851
4856519,2648995,2401601705,1435887974
4896820,2605682,2407882522,1436828685
4851264,2622790,2408331512,1436396160
4859954,2618945,2403330959,1436566079
4885753,2619035,2401360697,1436446218
4868405,2644103,2402196072,1435996400
4859531,2615910,2408666301,1436907498
4851893,2613776,2410300318,1436890816
4885844,2627163,2402493812,1436894849
4901779,2611617,2402532138,1436930336
4815632,2638731,2406566088,1435923815
4884765,2612215,2402840806,1436816281
4839215,2615923,2409292550,1436767384
4901024,2629148,2402512291,1436935518
4926206,2637488,2408919216,1437157487
4783436,2618650,2399139703,1435809827
4879600,2605460,2404386855,1436937603
4867756,2625102,2409390680,1436630432
2492870,1336938,1192318078,723189178
4818606,2630074,2413187225,1436705737
4888026,2626263,2399245239,1435961438
4854712,2617675,2411005847,1436836541
4912575,2621710,2402584261,1436713383
4817416,2632487,2408968875,1436805493
4890421,2611903,2407175380,1436866102
4900637,2640553,2394758972,1435960647
4865809,2615991,2413188582,1436868425
4859753,2624072,2405380439,1436792462
4847179,2627633,2403758094,1436070335
4893604,2616772,2403155409,1436489912
4922753,2637961,2393732724,1436114035
4805661,2617037,2414303188,1436903628
4881160,2608900,2404102660,1436816858
4846246,2627529,2407468009,1436852327
4912292,2614050,2405192146,1436884968
4445760,2427504,2208979096,1323360089
4862347,2617410,2406848450,1436921218
4855870,2615723,2407390368,1436426433
4894454,2623847,2403427810,1436836837
4902074,2606395,2405013232,1436882187
4833519,2659059,2394857791,1433984477
4885153,2617535,2398770602,1436141381
4845989,2621273,2409410450,1436760224
4903703,2626563,2402133300,1436879030
4816236,2632928,2408853017,1436774028
4899006,2678465,2383334355,1435701006
4886826,2654183,2389745129,1436883140
4872958,2621624,2410570425,1436808069
4851089,2643959,2398473258,1436815879
4841727,2684618,2389592096,1436782767
4893399,2679672,2381310456,1435845835
4819187,2683530,2391895298,1436806284
4888908,2681203,2386814959,1436813225
4899948,2655346,2389757967,1436520749
4877918,2634542,2406143140,1435996427
4854358,2641632,2398317144,1435982522
4851795,2615223,2411922674,1436844831
4899017,2613704,2406395652,1436744606
4930911,2637001,2399092964,1436903702
4797068,2624140,2409318871,1436637837
4884231,2629814,2397313409,1435975679
4855031,2614199,2413135619,1436909118
4919158,2617377,2402769272,1436837190
4808020,2633462,2408908710,1436822582
4882081,2607816,2406269523,1436870098
4894584,2630113,2395900183,1435567756
4867967,2609325,2415646743,1436855274
4849991,2620014,2403619388,1436833106
4843573,2624859,2407381174,1436838679
4894721,2610193,2407518810,1436870640
4939368,2649048,2391402185,1435973425
4798785,2615478,2414331725,1436831277
4877706,2605391,2406239984,1436886319
4846650,2614377,2410630673,1436914896
4911264,2621211,2403063864,1436962509
4816614,2642247,2404460152,1435968444
4882532,2605530,2407744525,1436966306
4889530,2604325,2405099679,1436806401
4875180,2638610,2405677817,1436153761
4853522,2620518,2402355750,1435917165
4847104,2640407,2400759354,1436214205
4887628,2603636,2408588944,1436928993
4908264,2610095,2402355535,1436717275
4812994,2629090,2412394231,1436908835
4883052,2614090,2404039920,1436941491
4861461,2638359,2404754609,1435943936
4913412,2608968,2405848411,1436969369
4813791,2619531,2410809613,1436616111
4897221,2617024,2405696092,1436902038
4889110,2614678,2402399166,1436930702
4875958,2669842,2388516966,1433898622
4854945,2629698,2402291621,1436124742
4841723,2609204,2411340906,1436728092
4888024,2615162,2406215708,1436877062
4939842,2728604,2379783975,1436806309
4771793,2623862,2401384541,1435958685
4884420,2610818,2403004162,1436750087
4853686,2613167,2412153460,1436828549
4868430,2636106,2402559724,1436948170
4854170,2624837,2409910932,1437013146
4887594,2626892,2400993489,1436091620
4894039,2607026,2402720343,1436888674
4873606,2619110,2411685655,1436738888
4844677,2626169,2403972282,1436546624
4846882,2614531,2409519854,1436504181
4526300,2455763,2210678660,1332253915
4863319,2611160,2411804537,1436812967
4913872,2612172,2404101787,1436743537
4816582,2636474,2406066327,1436831167
4894764,2602358,2405627655,1436750171
4898333,2621033,2396917335,1436031979
4862554,2607530,2412533626,1436884886
4864863,2613833,2405485580,1436730430
4856741,2622636,2406577514,1436874056
4895480,2610040,2404162199,1436870074
4913571,2635021,2392153168,1435577765
4820417,2615474,2412629443,1436808260
4896859,2606779,2404127083,1436763989
4856872,2619283,2407674074,1436808111
4906578,2604113,2407543869,1436894711
4825182,2633444,2403606785,1435975610
4903187,2607778,2404925815,1436758865
4893198,2602860,2403629048,1436726348
4863556,2616366,2408052259,1436744520
4865470,2614103,2407269043,1436924576
4863994,2632770,2401691860,1435774194
4886234,2594900,2409143970,1436926709
4907070,2604072,2403006616,1436845707
4821990,2630082,2409080256,1436538568
4892371,2618839,2401329575,1436591941
4850029,2631262,2402636281,1436098927
4902090,2607105,2402265552,1436256211
4864643,2623343,2408171140,1436910556
4856337,2606167,2405799945,1437081114
4887738,2601339,2404080241,1436764491
4864845,2641924,2402484999,1435912960
4869315,2620241,2404308132,1436570147
4861035,2612700,2408722925,1436629062
4886629,2616490,2403033855,1436908833
4905855,2604019,2403257678,1436994075
4822494,2666950,2386632187,1432793317
4889376,2605415,2404107376,1436252945
4855718,2612531,2410381133,1436795364
4906709,2617193,2403393312,1436900267
4818185,2613632,2411476267,1436890638
4902338,2625991,2399342648,1435858573
4894965,2609720,2400545398,1436869226
4872148,2617527,2409787264,1436776661
4879237,2647886,2399081770,1436865253
4854139,3046393,2289996274,1434836330
4793091,2605176,2344774652,1410845814
4852433,2607412,2411637454,1436894135
4893144,2603624,2407097336,1436816850
4922949,2624479,2397170168,1436588742
4814303,2621365,2412421356,1436566379
4815728,2666948,2369599187,1430877118
4818166,2590199,2408506479,1436869649
4869088,2576797,2413736058,1436129683
4773048,2612300,2405703702,1436813519
4844034,2579858,2408228281,1436860336
4854859,2586996,2404193998,1436139632
4822601,2577251,2417773239,1436815990
4819099,2607721,2398397548,1436569120
4802375,2594803,2408167682,1436755167
4850716,2584548,2406150207,1436902855
4875089,2599495,2402823631,1435355639
4750354,2563247,2433342267,1436892954
4858050,2598534,2397540113,1436788911
4818569,2603288,2405189230,1436885148
4869824,2585830,2402867803,1436937575
4763958,2599397,2410121617,1435912137
4852798,2574105,2413426061,1436764076
4847327,2583491,2404638823,1436708962
4816228,2594752,2408760674,1436854075
4817902,2590747,2413189435,1436767211
4812615,2596484,2409969352,1435904710
4835113,2564510,2417649544,1436884576
4849171,2557816,2417483001,1436617254
4809882,2575790,2422480248,1436537754
4821315,2606055,2400797690,1436500380
4808821,2620303,2395214283,1436096273
4851550,2570395,2415400728,1436893502
4873621,2590316,2398541287,1436822155
4760175,2607708,2406844149,1436375568
4832698,2574550,2412460107,1437002133
4814735,2609018,2405263935,1435933709
4839225,2548818,2426327665,1436960066
4837882,2590864,2410269387,1436689587
4792901,2580135,2410444604,1437080076
4839787,2579325,2405319584,1436941492
4800910,2607584,2405582344,1434129481
4843003,2582918,2412860046,1436287407
4792303,2605031,2405297720,1436874061
4832085,2600271,2401537838,1436589912
4851183,2568811,2409929837,1436915784
4828109,2613102,2407304126,1435878944
4789025,2571457,2419785627,1436907930
4793725,2566203,2420996405,1436749648
4849448,2584219,2409868588,1436815448
4857822,2566080,2412912685,1436939641
3484536,1930479,1778709507,1060049417
3707385,1969021,1847646438,1098583461
4840182,2571480,2411817678,1436677128
4845143,2581915,2408124723,1436600745
4810898,2569111,2422654263,1436494590
4538089,2457233,2256862502,1357926569
4812314,2572492,2421829954,1436893644
4854965,2572189,2415753696,1436651913
4751068,2595038,2420985728,1436855099
4823598,2548886,2427704458,1436032547
4838480,2582838,2407660351,1435952908
4807934,2568784,2423920610,1436859853
4864231,2578405,2412044413,1436524353
4496641,2464039,2269945696,1357395118
4854690,2570625,2422540209,1436824194
4762670,2601779,2420272934,1435522084
4852894,2578307,2411687492,1436747535
4844860,2571107,2412355126,1436732373
4820102,2604678,2407317607,1436837573
4859786,2573837,2418105135,1436870366
4764296,2605421,2412986099,1436125699
4835654,2555410,2429533697,1436808992
4840281,2563243,2417156756,1436647299
4815869,2588162,2418539464,1436914795
4825983,2603968,2403672110,1436785592
4810120,2592994,2416228553,1435863827
4833731,2555797,2427803255,1436784044
4846382,2574414,2410982245,1436545578
4810293,2587167,2419788846,1436376954
4834317,2613107,2396314518,1436369133
4797545,2586791,2415936593,1436187576
4853745,2598150,2398482192,1436867357
4867949,2587499,2402399850,1436848517
4760091,2589826,2422909663,1436935310
4840364,2570583,2420406014,1436901298
4800886,2595409,2411983314,1435285892
4835140,2548487,2431208425,1436881634
4854480,2561793,2418022718,1436624481
4759770,2588862,2420415487,1436863945
4838805,2573301,2414627173,1436783044
4805838,2632163,2394629508,1434053998
4848028,2563890,2422745738,1436107256
4858991,2558950,2420631313,1436981457
4749607,2579732,2428677230,1436850618
4825037,2558001,2425548967,1436914187
4814433,2594231,2417705737,1435847211
4857610,2571768,2415937190,1436977598
4848733,2546786,2427628634,1436831378
4758341,2594027,2421058188,1436923764
4837377,2569110,2421006534,1436927348
4801530,2596203,2413364915,1436031851
4839556,2554285,2429869156,1436936432
4859366,2565050,2414884968,1436899268
4774648,2620573,2406239105,1436592407
4834558,2575456,2415586947,1436577844
