category,ssd-eval-vgg-gpu-small,ssd-train-vgg-cpu
runtime,63.92667818069458,88.46066117286682
llc_references,44975149.75409836,37164066.643192485
llc_misses,3348841.6721311472,2133595.4929577466
instructions,464711571.9508196,1683987000.7511737
cycles,974753156.7377049,1421287028.2394366
gpu_core_util,280.34426229508193,200.93896713615024
gpu_core_freq,6500.0,6500.0
gpu_emc_util,52.24590163934426,38.22769953051643
gpu_emc_freq,9330.0,9330.0
