llc_references,llc_misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
20189.0,4109.0,800843187.0,406569889.0,85051212.0,0.0,0.0,810702368,720896,30670848,655360
20189.0,4109.0,800843187.0,406569889.0,85051212.0,0.0,0.0,810702368,720896,30670848,655360
21222.0,4300.0,800328502.0,406376976.0,85147289.0,0.0,0.0,419635123,1048576,17694720,917504
21222.0,4300.0,800328502.0,406376976.0,85147289.0,0.0,0.0,419635123,1048576,17694720,917504
22688.0,6191.0,790953540.0,402791939.0,84764821.0,0.0,0.0,419710542,262144,21102592,655360
22688.0,6191.0,790953540.0,402791939.0,84764821.0,0.0,0.0,419710542,262144,21102592,655360
27382.0,11642.0,789706097.0,403433375.0,85975361.0,0.0,0.0,419595004,589824,20905984,720896
27382.0,11642.0,789706097.0,403433375.0,85975361.0,0.0,0.0,419595004,589824,20905984,720896
24418.0,8484.0,794265183.0,404436258.0,85585612.0,0.0,0.0,419612060,393216,18284544,720896
24418.0,8484.0,794265183.0,404436258.0,85585612.0,0.0,0.0,419612060,393216,18284544,720896
23365.0,7618.0,795765198.0,405108142.0,85499173.0,0.0,0.0,419637225,786432,18546688,786432
23365.0,7618.0,795765198.0,405108142.0,85499173.0,0.0,0.0,419637225,786432,18546688,786432
22869.0,8030.0,794525261.0,404301447.0,85391063.0,0.0,0.0,419625270,393216,16777216,1048576
22869.0,8030.0,794525261.0,404301447.0,85391063.0,0.0,0.0,419625270,393216,16777216,1048576
24069.0,8140.0,786601841.0,401435159.0,84795785.0,0.0,0.0,419723072,786432,19791872,917504
24069.0,8140.0,786601841.0,401435159.0,84795785.0,0.0,0.0,419723072,786432,19791872,917504
25382.0,9366.0,792411664.0,403697863.0,85537311.0,0.0,0.0,419528479,655360,19660800,720896
25382.0,9366.0,792411664.0,403697863.0,85537311.0,0.0,0.0,419528479,655360,19660800,720896
21749.0,4519.0,798956881.0,405762124.0,85040419.0,0.0,0.0,419672583,1507328,16973824,851968
21749.0,4519.0,798956881.0,405762124.0,85040419.0,0.0,0.0,419672583,1507328,16973824,851968
20983.0,4254.0,801192522.0,406788138.0,85239995.0,0.0,0.0,419560926,786432,16842752,393216
20983.0,4254.0,801192522.0,406788138.0,85239995.0,0.0,0.0,419560926,786432,16842752,393216
24616.0,7777.0,793764871.0,403906923.0,85286520.0,0.0,0.0,419646842,458752,18350080,983040
24616.0,7777.0,793764871.0,403906923.0,85286520.0,0.0,0.0,419646842,458752,18350080,983040
25598.0,9724.0,782927245.0,400048247.0,84919056.0,0.0,0.0,419632136,655360,20971520,917504
25598.0,9724.0,782927245.0,400048247.0,84919056.0,0.0,0.0,419632136,655360,20971520,917504
24880.0,8761.0,793768612.0,404400917.0,85603247.0,0.0,0.0,419693162,720896,19726336,983040
24880.0,8761.0,793768612.0,404400917.0,85603247.0,0.0,0.0,419693162,720896,19726336,983040
21651.0,4775.0,800749114.0,406652542.0,85247355.0,0.0,0.0,419581022,2097152,17367040,1048576
21651.0,4775.0,800749114.0,406652542.0,85247355.0,0.0,0.0,419581022,2097152,17367040,1048576
19299.0,2594.0,803237144.0,407483398.0,85082162.0,0.0,3.0,419617401,2621440,16318464,262144
19299.0,2594.0,803237144.0,407483398.0,85082162.0,0.0,3.0,419617401,2621440,16318464,262144
20366.0,2713.0,803557830.0,407567125.0,85124884.0,0.0,0.0,419631268,2752512,17039360,0
20366.0,2713.0,803557830.0,407567125.0,85124884.0,0.0,0.0,419631268,2752512,17039360,0
19503.0,2101.0,794831549.0,404068011.0,84339123.0,0.0,0.0,419478156,5111808,18612224,65536
19503.0,2101.0,794831549.0,404068011.0,84339123.0,0.0,0.0,419478156,5111808,18612224,65536
19851.0,2225.0,803605951.0,407612630.0,85071916.0,0.0,0.0,419757661,4063232,16384000,458752
19851.0,2225.0,803605951.0,407612630.0,85071916.0,0.0,0.0,419757661,4063232,16384000,458752
21640.0,2999.0,803030858.0,407442025.0,85118382.0,0.0,0.0,419649034,2424832,17367040,851968
21640.0,2999.0,803030858.0,407442025.0,85118382.0,0.0,0.0,419649034,2424832,17367040,851968
20876.0,3396.0,801712311.0,407001220.0,85120067.0,0.0,0.0,419553589,786432,17760256,1048576
20876.0,3396.0,801712311.0,407001220.0,85120067.0,0.0,0.0,419553589,786432,17760256,1048576
22758.0,5910.0,797928409.0,405566329.0,85300240.0,0.0,0.0,419628699,1376256,18415616,1179648
22758.0,5910.0,797928409.0,405566329.0,85300240.0,0.0,0.0,419628699,1376256,18415616,1179648
20941.0,3374.0,791874241.0,403074580.0,84312174.0,0.0,1.0,419692959,1572864,19726336,589824
20941.0,3374.0,791874241.0,403074580.0,84312174.0,0.0,1.0,419692959,1572864,19726336,589824
22193.0,4612.0,798815587.0,405974631.0,85117490.0,0.0,0.0,419637609,524288,17629184,1179648
22193.0,4612.0,798815587.0,405974631.0,85117490.0,0.0,0.0,419637609,524288,17629184,1179648
26274.0,10141.0,788548749.0,402531716.0,85420272.0,0.0,0.0,419587971,589824,18874368,851968
26274.0,10141.0,788548749.0,402531716.0,85420272.0,0.0,0.0,419587971,589824,18874368,851968
27630.0,10891.0,788755748.0,402587612.0,85576279.0,0.0,0.0,419660629,655360,20185088,655360
27630.0,10891.0,788755748.0,402587612.0,85576279.0,0.0,0.0,419660629,655360,20185088,655360
27114.0,9775.0,793071737.0,404568137.0,85814353.0,0.0,0.0,419629175,917504,17760256,1048576
27114.0,9775.0,793071737.0,404568137.0,85814353.0,0.0,0.0,419629175,917504,17760256,1048576
22921.0,6245.0,785763745.0,400982218.0,84361471.0,0.0,0.0,419587980,720896,20512768,1245184
22921.0,6245.0,785763745.0,400982218.0,84361471.0,0.0,0.0,419587980,720896,20512768,1245184
26025.0,9022.0,789869919.0,403145850.0,85572746.0,0.0,0.0,419483858,720896,18219008,720896
26025.0,9022.0,789869919.0,403145850.0,85572746.0,0.0,0.0,419483858,720896,18219008,720896
25469.0,9386.0,789631694.0,402853449.0,85537213.0,0.0,0.0,419716231,327680,18939904,720896
25469.0,9386.0,789631694.0,402853449.0,85537213.0,0.0,0.0,419716231,327680,18939904,720896
27705.0,10529.0,789499377.0,402884082.0,85526010.0,0.0,0.0,419412681,851968,19988480,720896
27705.0,10529.0,789499377.0,402884082.0,85526010.0,0.0,0.0,419412681,851968,19988480,720896
26119.0,8978.0,792593200.0,404066394.0,85502214.0,0.0,1.0,419781206,655360,18612224,1114112
26119.0,8978.0,792593200.0,404066394.0,85502214.0,0.0,1.0,419781206,655360,18612224,1114112
24690.0,7590.0,784199770.0,400224690.0,84440679.0,0.0,0.0,419485899,1441792,20512768,786432
24690.0,7590.0,784199770.0,400224690.0,84440679.0,0.0,0.0,419485899,1441792,20512768,786432
21205.0,4399.0,798638186.0,405880664.0,85125703.0,0.0,0.0,419763550,1638400,16711680,851968
21205.0,4399.0,798638186.0,405880664.0,85125703.0,0.0,0.0,419763550,1638400,16711680,851968
19607.0,2923.0,801383875.0,406795165.0,85054274.0,0.0,0.0,419573809,1638400,17039360,1179648
19607.0,2923.0,801383875.0,406795165.0,85054274.0,0.0,0.0,419573809,1638400,17039360,1179648
21417.0,3491.0,802001542.0,407157545.0,85167425.0,0.0,0.0,419582765,1835008,17170432,1245184
21417.0,3491.0,802001542.0,407157545.0,85167425.0,0.0,0.0,419582765,1835008,17170432,1245184
20905.0,2952.0,802789861.0,407368271.0,85089125.0,0.0,1.0,419597745,5505024,15138816,131072
20905.0,2952.0,802789861.0,407368271.0,85089125.0,0.0,1.0,419597745,5505024,15138816,131072
19936.0,2376.0,791834766.0,402911770.0,84113458.0,0.0,1.0,419662082,5767168,21233664,0
19936.0,2376.0,791834766.0,402911770.0,84113458.0,0.0,1.0,419662082,5767168,21233664,0
20877.0,2541.0,802868188.0,407529914.0,85124360.0,0.0,0.0,419589590,2359296,17170432,0
20877.0,2541.0,802868188.0,407529914.0,85124360.0,0.0,0.0,419589590,2359296,17170432,0
21222.0,4073.0,799423594.0,406090253.0,85115369.0,0.0,0.0,419551125,655360,18087936,1114112
21222.0,4073.0,799423594.0,406090253.0,85115369.0,0.0,0.0,419551125,655360,18087936,1114112
23835.0,7419.0,793234740.0,403933996.0,85202475.0,0.0,0.0,419484961,458752,18874368,720896
23835.0,7419.0,793234740.0,403933996.0,85202475.0,0.0,0.0,419484961,458752,18874368,720896
26372.0,10603.0,788123146.0,402383182.0,85562249.0,0.0,0.0,419661921,589824,19136512,786432
26372.0,10603.0,788123146.0,402383182.0,85562249.0,0.0,0.0,419661921,589824,19136512,786432
27011.0,9508.0,776617499.0,397619596.0,84333302.0,0.0,1.0,419597108,327680,22413312,524288
27011.0,9508.0,776617499.0,397619596.0,84333302.0,0.0,1.0,419597108,327680,22413312,524288
21570.0,3257.0,801820896.0,407045163.0,85126981.0,0.0,0.0,419581722,3080192,15859712,393216
21570.0,3257.0,801820896.0,407045163.0,85126981.0,0.0,0.0,419581722,3080192,15859712,393216
21937.0,2654.0,802926291.0,407528200.0,85150342.0,0.0,1.0,419562186,3473408,17104896,131072
21937.0,2654.0,802926291.0,407528200.0,85150342.0,0.0,1.0,419562186,3473408,17104896,131072
20984.0,2355.0,803871213.0,407759301.0,85106622.0,0.0,0.0,419658693,5832704,15335424,393216
20984.0,2355.0,803871213.0,407759301.0,85106622.0,0.0,0.0,419658693,5832704,15335424,393216
21377.0,3052.0,801915651.0,407013881.0,85104427.0,0.0,0.0,419619758,1900544,18612224,1048576
21377.0,3052.0,801915651.0,407013881.0,85104427.0,0.0,0.0,419619758,1900544,18612224,1048576
23098.0,6085.0,783303819.0,399787532.0,84083552.0,0.0,0.0,419622786,589824,22216704,983040
23098.0,6085.0,783303819.0,399787532.0,84083552.0,0.0,0.0,419622786,589824,22216704,983040
24451.0,8538.0,791309858.0,403289727.0,85363857.0,0.0,0.0,419561625,655360,19136512,851968
24451.0,8538.0,791309858.0,403289727.0,85363857.0,0.0,0.0,419561625,655360,19136512,851968
25417.0,8872.0,790129805.0,402821583.0,85321212.0,0.0,0.0,419619207,589824,19005440,524288
25417.0,8872.0,790129805.0,402821583.0,85321212.0,0.0,0.0,419619207,589824,19005440,524288
24201.0,5735.0,796021239.0,404824177.0,85135785.0,0.0,0.0,419613866,458752,17694720,917504
24201.0,5735.0,796021239.0,404824177.0,85135785.0,0.0,0.0,419613866,458752,17694720,917504
25124.0,7511.0,794251146.0,404422088.0,85324468.0,0.0,1.0,419686820,786432,18677760,917504
25124.0,7511.0,794251146.0,404422088.0,85324468.0,0.0,1.0,419686820,786432,18677760,917504
24122.0,7353.0,780263353.0,398792765.0,84184414.0,0.0,0.0,419608056,2949120,24969216,983040
24122.0,7353.0,780263353.0,398792765.0,84184414.0,0.0,0.0,419608056,2949120,24969216,983040
22500.0,4142.0,799017929.0,405983258.0,85110018.0,0.0,0.0,419619326,2031616,17039360,1114112
22500.0,4142.0,799017929.0,405983258.0,85110018.0,0.0,0.0,419619326,2031616,17039360,1114112
21063.0,3145.0,801230725.0,406816128.0,85076665.0,0.0,1.0,419621916,3276800,16515072,851968
21063.0,3145.0,801230725.0,406816128.0,85076665.0,0.0,1.0,419621916,3276800,16515072,851968
20429.0,2213.0,803474601.0,407675949.0,85117324.0,0.0,0.0,419501629,2424832,16515072,196608
20429.0,2213.0,803474601.0,407675949.0,85117324.0,0.0,0.0,419501629,2424832,16515072,196608
21568.0,3384.0,801322713.0,406967667.0,85145291.0,0.0,0.0,419743043,2293760,17104896,917504
21568.0,3384.0,801322713.0,406967667.0,85145291.0,0.0,0.0,419743043,2293760,17104896,917504
22688.0,4598.0,784888539.0,400097860.0,83874699.0,0.0,1.0,419641383,2228224,23199744,524288
22688.0,4598.0,784888539.0,400097860.0,83874699.0,0.0,1.0,419641383,2228224,23199744,524288
22519.0,4868.0,798241059.0,405641606.0,85042426.0,0.0,0.0,419630876,851968,17039360,1245184
22519.0,4868.0,798241059.0,405641606.0,85042426.0,0.0,0.0,419630876,851968,17039360,1245184
22371.0,3364.0,802543347.0,407321151.0,85096689.0,0.0,0.0,419629210,1703936,16384000,1179648
22371.0,3364.0,802543347.0,407321151.0,85096689.0,0.0,0.0,419629210,1703936,16384000,1179648
22119.0,4394.0,799278526.0,405996164.0,85052927.0,0.0,0.0,419621622,1048576,17039360,1376256
22119.0,4394.0,799278526.0,405996164.0,85052927.0,0.0,0.0,419621622,1048576,17039360,1376256
21859.0,4442.0,800085759.0,406343224.0,85151016.0,0.0,1.0,419623106,1769472,17104896,1048576
21859.0,4442.0,800085759.0,406343224.0,85151016.0,0.0,1.0,419623106,1769472,17104896,1048576
20352.0,3269.0,787300751.0,401162588.0,83961145.0,0.0,0.0,419632178,4915200,23920640,983040
20352.0,3269.0,787300751.0,401162588.0,83961145.0,0.0,0.0,419632178,4915200,23920640,983040
21143.0,4181.0,800095921.0,406524212.0,85257838.0,0.0,1.0,419619340,2162688,18939904,1179648
21143.0,4181.0,800095921.0,406524212.0,85257838.0,0.0,1.0,419619340,2162688,18939904,1179648
19588.0,2563.0,802810650.0,407563869.0,85123423.0,0.0,0.0,419663370,2424832,16449536,655360
19588.0,2563.0,802810650.0,407563869.0,85123423.0,0.0,0.0,419663370,2424832,16449536,655360
20879.0,3707.0,800502932.0,406415601.0,85084921.0,0.0,0.0,419729576,1310720,17301504,1245184
20879.0,3707.0,800502932.0,406415601.0,85084921.0,0.0,0.0,419729576,1310720,17301504,1245184
21239.0,3163.0,801904840.0,407045926.0,85105901.0,0.0,0.0,419572517,2818048,15925248,786432
21239.0,3163.0,801904840.0,407045926.0,85105901.0,0.0,0.0,419572517,2818048,15925248,786432
22711.0,4459.0,784808514.0,400235496.0,83859134.0,0.0,0.0,419610870,4980736,24117248,983040
22711.0,4459.0,784808514.0,400235496.0,83859134.0,0.0,0.0,419610870,4980736,24117248,983040
23507.0,5310.0,798529435.0,405762927.0,85163679.0,0.0,0.0,419650278,720896,16973824,655360
23507.0,5310.0,798529435.0,405762927.0,85163679.0,0.0,0.0,419650278,720896,16973824,655360
22790.0,5167.0,799192364.0,406131873.0,85221835.0,0.0,1.0,419566911,1048576,17629184,589824
22790.0,5167.0,799192364.0,406131873.0,85221835.0,0.0,1.0,419566911,1048576,17629184,589824
26175.0,9389.0,788914908.0,402502512.0,85464799.0,0.0,0.0,419668593,655360,18153472,983040
